ccode1	ccode2	year	ISO3let1	ISO3let2	ISOShNm1	ISOShNm2	rlregion	region1	region2	tau_regi	tau_glob	tau_ld_1	tau_ld_2	riskT1	riskT2	uncertT	wrTu1v1	wrTu1v2	wrTu1vsq	wrTp1win	wrTstk1	wrTu1sq	wrTu1ac1	wrTu1ac2	wrTu1neg	wrTu1cp1	wrTu1cp2	wrTu1wr1	wrTu1wr2	wrTu2v2	wrTu2v1	wrTu2vsq	wrTp2win	wrTstk2	wrTu2sq	wrTu2ac2	wrTu2ac1	wrTu2neg	wrTu2cp2	wrTu2cp1	wrTu2wr2	wrTu2wr1	cwongo	cwongonm	cwinit	cwhost1	cwhost2	cwhostd	cwinitnm	cwdynm	cwkeynum	cwmidnme
235	220	1857	PRT	FRA	PORTUGAL	FRANCE	1	1	1	0.352282	0.372996	0.618425	0.766822	-0.101289	-0.18008	 0.2357	0.746421	-0.572463	0.094573	0.035256	1.318884	0.094573	-0.572463	0.746421	-0.525963	-1.537206	0.743087	-1.01167	-1.494041	0.822632	-0.511805	0.169446	0.956836	1.334437	0.169446	-0.511805	0.822632	0.765032	-0.554969	0.732141	0.652959	0.631377	0	0	1	4	3	4	1743	174301	1743	Portuguese seizure of the Charles et Elergy
300	325	1859	xxx	ITA	None	ITALY	1	1	1	0	0.085184	0.224834	0.270708	0.089796	-0.59301	 0.2029	0.916087	-1.050586	-0.082223	0.521659	1.966673	-0.082223	-1.050586	0.916087	-0.024652	-1.528926	0.958979	-0.22093	-0.460101	1.494942	-0.603508	0.578652	0.312379	2.098451	0.578652	-0.603508	1.494942	0.052003	-1.29113	1.520627	-0.266123	-0.609934	0	0	1	5	5	5	115	11501	115	War of Italian Unification
220	325	1860	FRA	ITA	FRANCE	ITALY	1	1	1	-0.066667	-0.039375	0.767366	-0.051557	-0.479935	-0.043457	 0.1839	1.463827	-0.771496	0.464074	0.785005	2.235323	0.464074	-0.771496	1.463827	0.983245	-0.986491	1.099527	0.511447	0.40395	1.105754	-1.042807	0.04034	0.095021	2.14856	0.04034	-1.042807	1.105754	-0.838649	-1.947786	1.061657	-1.335235	-1.787725	0	0	1	3	1	3	306	30601	306	France-Sardinia
325	327	1860	ITA	xxx	ITALY	None	1	1	1	-0.037037	-0.022222	-0.051557	-0.051557	-0.043457	-0.256047	 0.1839	1.076517	-1.012548	0.04034	0.774432	2.089064	0.04034	-1.012548	1.076517	0.60529	-1.238116	1.045276	0.461264	0.34848	1.261772	-0.88488	0.242684	0.135322	2.146652	0.242684	-0.88488	1.261772	-0.59439	-1.749558	1.256313	-1.032188	-1.464527	0	0	1	5	5	5	112	11201	112	Italian-Roman War
325	329	1860	ITA	xxx	ITALY	None	1	1	1	-0.037037	-0.022222	-0.051557	-0.051557	-0.043457	-0.133927	 0.1839	1.076517	-1.012548	0.04034	0.606599	2.089064	0.04034	-1.012548	1.076517	0.254676	-1.405949	1.052046	0.033505	-0.163196	1.157031	-0.959864	0.125451	0.309824	2.116895	0.125451	-0.959864	1.157031	-0.304	-1.65004	1.144533	-0.661586	-1.006674	0	0	1	5	5	5	113	11301	113	Italo-Sicilian war
255	390	1863	DEU	DNK	GERMANY	DENMARK	1	1	1	-0.204124	-0.095743	-0.052757	-0.058282	-0.114589	-0.107178	 0.2204	1.299915	-1.148158	0.107132	0.723083	2.448074	0.107132	-1.148158	1.299915	0.622001	-1.425076	1.22245	0.406078	0.267619	1.293868	-1.151881	0.10013	0.224813	2.445749	0.10013	-1.151881	1.293868	-0.602045	-1.927068	1.269783	-1.013723	-1.401316	0	0	1	5	5	5	194	19401	194	2nd Schleswig-Holstein War 46
255	240	1864	DEU	xxx	GERMANY	None	1	1	1	1	1	-0.033497	-0.033497	-0.126124	-0.66752	 0.2205	0.119075	0.117028	0.118051	0.936083	0.002047	0.118051	0.117028	0.119075	0.118944	0.053111	0.008569	-0.02352	-0.055479	0.656034	0.653919	0.654977	0.063822	0.002115	0.654977	0.653919	0.656034	0.654054	-0.282259	0.6485	0.178431	-0.289658	0	0	1	3	1	3	502	50201	502	Prussia vs. Saxony and Hanover
255	269	1864	DEU	xxx	GERMANY	None	1	1	1	1	1	-0.033497	-0.033497	-0.126124	-0.631884	 0.2205	0.119075	0.117028	0.118051	0.887166	0.002047	0.118051	0.117028	0.119075	0.118844	0.004194	0.014344	-0.042304	-0.098721	0.619459	0.61734	0.6184	0.112682	0.002119	0.6184	0.61734	0.619459	0.617579	-0.269977	0.606157	0.160618	-0.283041	0	0	1	3	1	3	381	38101	381	
255	269	1864	DEU	xxx	GERMANY	None	1	1	1	1	1	-0.033497	-0.033497	-0.126124	-0.631884	 0.2205	0.119075	0.117028	0.118051	0.887166	0.002047	0.118051	0.117028	0.119075	0.118844	0.004194	0.014344	-0.042304	-0.098721	0.619459	0.61734	0.6184	0.112682	0.002119	0.6184	0.61734	0.619459	0.617579	-0.269977	0.606157	0.160618	-0.283041	0	0	1	3	1	3	502	50201	502	Prussia vs. Saxony and Hanover
300	255	1865	xxx	DEU	None	GERMANY	1	1	1	0.839719	0.882933	0.260823	-0.033497	-0.067844	-0.089567	 0.2313	0.225229	-0.099564	0.063134	0.848335	0.324793	0.063134	-0.099564	0.225229	0.175969	-0.25123	0.17167	0.046578	-0.029255	0.246157	-0.079902	0.08353	0.142467	0.326059	0.08353	-0.079902	0.246157	-0.033449	-0.937435	0.237163	-0.47121	-0.899977	0	0	1	5	5	5	261	26101	261	Seven Weeks War
220	325	1866	FRA	ITA	FRANCE	ITALY	1	1	1	0.428659	0.498685	0.653927	0.171121	-0.139709	-0.054826	 0.2140	0.708041	-0.462709	0.130942	0.775018	1.17075	0.130942	-0.462709	0.708041	0.444644	-0.687691	0.606558	0.23067	0.118179	0.625067	-0.529386	0.050953	0.194081	1.154453	0.050953	-0.529386	0.625067	-0.305329	-1.335305	0.599654	-0.733702	-1.136662	0	0	1	2	1	2	508	50801	508	
255	220	1866	DEU	FRA	GERMANY	FRANCE	1	1	1	0	0.161271	-0.052757	0.653927	-0.166845	-0.139709	 0.2140	1.150646	-0.900053	0.156791	0.234041	2.050698	0.156791	-0.900053	1.150646	-0.420105	-1.666012	1.11395	-0.83978	-1.22276	1.126656	-0.916864	0.130942	0.655342	2.043519	0.130942	-0.916864	1.126656	0.42234	-1.261522	1.023904	0.147259	-0.02507	0	0	1	2	1	2	509	50901	509	French mediation of Seven weeks of war
350	640	1866	GRC	TUR	GREECE	TURKEY	2	1	2	-0.083333	-0.025	-0.058282	-0.058282	0.90367	0.019865	 0.1587	0.186776	-1.478212	-0.756781	0.637241	1.664988	-0.756781	-1.478212	0.186776	-0.417213	-1.840971	0.669028	-0.11634	-0.297719	1.065392	-1.09391	-0.018322	0.620631	2.159302	-0.018322	-1.09391	1.065392	0.24622	-1.473279	1.535074	0.526218	0.336534	0	0	1	3	1	3	1576	157601	1576	Crete uprising I
350	640	1868	GRC	TUR	GREECE	TURKEY	2	1	2	-0.083333	-0.027778	-0.065072	-0.065072	-0.090399	-0.236466	 0.0719	1.163527	-1.033866	0.084314	0.271617	2.197392	0.084314	-1.033866	1.163527	-0.437016	-1.762249	1.140625	-0.824109	-1.1883	1.28762	-0.949006	0.223711	0.640023	2.236625	0.223711	-0.949006	1.28762	0.482485	-1.308983	1.233657	0.248534	0.068545	0	0	1	4	4	4	1575	157501	1575	Crete uprising II
220	255	1870	FRA	DEU	FRANCE	GERMANY	1	1	1	-0.016148	0.122474	0.579161	0.263137	-0.263094	-0.071029	 0.2167	1.248688	-0.856805	0.249529	0.603213	2.105493	0.249529	-0.856805	1.248688	0.413256	-1.253592	1.098169	0.064344	-0.134049	1.08085	-0.975131	0.066119	0.267772	2.055981	0.066119	-0.975131	1.08085	-0.424596	-1.707359	1.014033	-0.857527	-1.223641	0	0	1	5	5	5	88	8801	88	Franco-Prussian War
220	255	1871	FRA	DEU	FRANCE	GERMANY	1	1	1	0.316228	0.365636	0.687194	0.552779	-0.234276	-0.234985	 0.1791	0.90969	-0.508325	0.221593	0.567693	1.418015	0.221593	-0.508325	0.90969	0.296672	-0.940632	0.783894	-0.045278	-0.261432	0.910363	-0.507768	0.222278	0.300379	1.418132	0.222278	-0.507768	0.910363	-0.081791	-1.207389	0.843802	-0.498164	-0.847974	1	88	1	3	1	3	2169	216901	2169	French review at Longchamps
255	220	1871	DEU	FRA	GERMANY	FRANCE	1	1	1	0.316228	0.365636	0.552779	0.687194	-0.234985	-0.234276	 0.1791	0.910363	-0.507768	0.222278	0.300379	1.418132	0.222278	-0.507768	0.910363	-0.081791	-1.207389	0.843596	-0.498369	-0.84818	0.90969	-0.508325	0.221593	0.567693	1.418015	0.221593	-0.508325	0.90969	0.296672	-0.940632	0.783505	-0.045667	-0.26182	1	88	1	2	1	2	2168	216801	2168	German Ultimatum
200	365	1876	GBR	RUS	UNITED KINGDOM	RUSSIAN FEDERATION	1	1	1	0	0.162801	1	0.162801	-0.089519	-0.552199	 0.1812	1.081743	-0.947377	0.083485	0.483809	2.029119	0.083485	-0.947377	1.081743	0.03433	-1.463567	1.041352	-0.264156	-0.522251	1.464989	-0.634823	0.537111	0.249829	2.099812	0.537111	-0.634823	1.464989	-0.110229	-1.384994	1.444132	-0.506172	-0.881257	0	0	1	3	1	3	3323	332301	3323	
200	640	1876	GBR	TUR	UNITED KINGDOM	TURKEY	2	1	2	-0.158114	-0.069099	1	-0.069099	0.07698	0.00137	 0.0952	1.08984	-1.195678	-0.070581	0.849189	2.285518	-0.070581	-1.195678	1.08984	0.745159	-1.346489	1.149776	0.729691	0.654285	1.156915	-1.158795	-0.001266	0.172162	2.315711	-0.001266	-1.158795	1.156915	-0.760117	-1.986633	1.169067	-1.161884	-1.575803	0	0	1	3	1	3	1750	175001	1750	Bulgarian Massacres
255	640	1876	DEU	TUR	GERMANY	TURKEY	2	1	2	-0.153093	-0.051972	0.162801	-0.069099	-0.149845	0.00137	 0.0952	1.280648	-1.075194	0.140582	0.76858	2.355841	0.140582	-1.075194	1.280648	0.735459	-1.306613	1.172599	0.511701	0.395991	1.151892	-1.153778	-0.001266	0.183829	2.30567	-0.001266	-1.153778	1.151892	-0.729929	-1.969949	1.126049	-1.163858	-1.571943	0	0	1	2	1	2	3322	332201	3322	
300	640	1876	xxx	TUR	None	TURKEY	2	1	2	-0.212814	-0.068654	0.574206	-0.069099	-0.292279	0.00137	 0.0952	1.445801	-1.064353	0.277965	0.763206	2.510154	0.277965	-1.064353	1.445801	0.851413	-1.301147	1.233656	0.520871	0.402474	1.211645	-1.213457	-0.001266	0.150908	2.425102	-0.001266	-1.213457	1.211645	-0.847491	-2.062549	1.169698	-1.313984	-1.73853	0	0	1	2	1	2	3322	332201	3322	
365	640	1876	RUS	TUR	RUSSIAN FEDERATION	TURKEY	2	1	2	-0.153093	-0.051972	0.162801	-0.069099	-0.410701	0.00137	 0.0952	1.482451	-0.923881	0.394781	0.685073	2.406331	0.394781	-0.923881	1.482451	0.724632	-1.238807	1.211997	0.296715	0.139252	1.151892	-1.153778	-0.001266	0.166966	2.30567	-0.001266	-1.153778	1.151892	-0.76881	-1.986812	1.085977	-1.251242	-1.667759	0	0	1	5	5	5	187	18701	187	Russo-Turkish War of 1878
365	640	1876	RUS	TUR	RUSSIAN FEDERATION	TURKEY	2	1	2	-0.153093	-0.051972	0.162801	-0.069099	-0.410701	0.00137	 0.0952	1.482451	-0.923881	0.394781	0.685073	2.406331	0.394781	-0.923881	1.482451	0.724632	-1.238807	1.211997	0.296715	0.139252	1.151892	-1.153778	-0.001266	0.166966	2.30567	-0.001266	-1.153778	1.151892	-0.76881	-1.986812	1.085977	-1.251242	-1.667759	0	0	1	2	1	2	3322	332201	3322	
200	365	1877	GBR	RUS	UNITED KINGDOM	RUSSIAN FEDERATION	1	1	1	0.021791	0.170075	1	0.170075	-0.054974	-0.565041	 0.1766	1.028966	-0.945592	0.051091	0.467827	1.974558	0.051091	-0.945592	1.028966	-0.02184	-1.477765	1.005064	-0.311828	-0.577915	1.457642	-0.597173	0.550161	0.275345	2.054814	0.550161	-0.597173	1.457642	-0.03139	-1.321828	1.443574	-0.407785	-0.770112	0	0	1	3	2	3	307	30701	307	Britain-Russia during Russian-Turkish War
300	325	1877	xxx	ITA	None	ITALY	1	1	1	-0.176998	-0.068435	0.572374	-0.069099	-0.593345	-0.068171	 0.1766	1.622586	-0.835875	0.578993	0.738089	2.458461	0.578993	-0.835875	1.622586	0.978687	-1.097786	1.195237	0.420383	0.289428	1.23534	-1.143146	0.06344	0.095667	2.378486	0.06344	-1.143146	1.23534	-0.915602	-2.047479	1.179949	-1.423159	-1.875326	0	0	1	3	3	3	1635	163501	1635	
350	640	1877	GRC	TUR	GREECE	TURKEY	2	1	2	-0.083333	-0.029412	-0.069099	-0.069099	0.86572	0.224865	 0.0971	0.22664	-1.464579	-0.728099	0.467487	1.691218	-0.728099	-1.464579	0.22664	-0.673956	-1.997092	0.567016	-0.599836	-0.866093	0.874248	-1.197309	-0.202981	0.844772	2.071557	-0.202981	-1.197309	0.874248	0.552684	-1.352537	1.489326	1.090148	1.012534	0	0	1	3	1	3	1574	157401	1574	
200	365	1878	GBR	RUS	UNITED KINGDOM	RUSSIAN FEDERATION	1	1	1	-0.241209	-0.100791	1	-0.100791	-0.043678	-0.499128	 0.1417	1.27758	-1.221126	0.040547	0.376362	2.498706	0.040547	-1.221126	1.27758	-0.280708	-1.844764	1.26232	-0.607787	-0.919606	1.609203	-0.980179	0.483404	0.316103	2.589382	0.483404	-0.980179	1.609203	-0.161669	-1.664076	1.596386	-0.516434	-0.858383	1	307	1	3	1	3	3324	332401	3324	
350	640	1878	GRC	TUR	GREECE	TURKEY	2	1	2	-0.123091	-0.039841	-0.057378	0.699509	0.885374	-0.380534	 0.0898	0.248783	-1.495959	-0.742986	0.387659	1.744742	-0.742986	-1.495959	0.248783	-0.819594	-2.1083	0.536808	-0.83774	-1.143911	1.435771	-0.906421	0.364812	0.76207	2.342191	0.364812	-0.906421	1.435771	0.878493	-1.144351	2.001978	1.325736	1.206771	0	0	1	4	3	4	1573	157301	1573	
640	350	1878	TUR	GRC	TURKEY	GREECE	1	2	1	-0.091287	-0.039841	0.699509	-0.057378	-0.060703	-0.224304	 0.1417	1.145245	-1.058556	0.056449	0.833514	2.203802	0.056449	-1.058556	1.145245	0.778344	-1.225042	1.098194	0.64805	0.564808	1.284841	-0.965178	0.211958	0.121159	2.250019	0.211958	-0.965178	1.284841	-0.692567	-1.844019	1.278001	-1.138827	-1.578248	0	0	1	3	1	3	2835	283501	2835	Thessaly uprising
200	640	1880	GBR	TUR	UNITED KINGDOM	TURKEY	2	1	2	1	0.699509	1	0.699509	0.348077	-0.471188	 0.0809	-0.309139	-0.310969	-0.310054	0.025656	0.00183	-0.310054	-0.310969	-0.309139	-0.310922	-1.285313	-0.301184	-0.790139	-1.277311	0.456341	0.454221	0.455281	0.9743	0.00212	0.455281	0.454221	0.456341	0.456286	0.428521	0.758427	0.745522	0.732672	0	0	1	3	3	3	141	14101	141	Treaty of BerlinDulcigno incident
640	220	1881	TUR	FRA	TURKEY	FRANCE	1	2	1	-0.0625	-0.027778	-0.049029	-0.049029	0.544835	-0.07524	 0.1913	0.535605	-1.324521	-0.474945	0.239458	1.860126	-0.474945	-1.324521	0.535605	-0.879098	-2.085063	0.649334	-1.14564	-1.52591	1.129933	-1.020707	0.070069	0.877026	2.15064	0.070069	-1.020707	1.129933	0.86546	-1.143681	1.546472	1.220513	1.159026	0	0	1	3	2	3	228	22801	228	Tunisian Affair
640	350	1882	TUR	GRC	TURKEY	GREECE	1	2	1	-0.0625	-0.027778	-0.049029	-0.049029	0.521645	-0.144264	 0.1645	0.559095	-1.31464	-0.455898	0.72929	1.873735	-0.455898	-1.31464	0.559095	0.051857	-1.58535	0.891577	0.248984	0.113629	1.190325	-0.980971	0.135272	0.369809	2.171296	0.135272	-0.980971	1.190325	-0.178006	-1.611162	1.358921	-0.324507	-0.639603	0	0	1	4	4	4	1571	157101	1571	Karalih
300	360	1883	xxx	ROU	None	ROMANIA	1	1	1	0.699559	0.703679	-0.130627	-0.090005	-0.630548	-0.806869	 0.1788	0.922312	0.286267	0.617031	0.535556	0.636045	0.617031	0.286267	0.922312	0.626905	-0.178177	0.591857	0.064228	-0.167994	1.094651	0.468798	0.799042	0.35604	0.625853	0.799042	0.468798	1.094651	0.691626	-0.175162	0.874963	0.149958	-0.172022	0	0	1	2	1	2	65	6501	65	Danube question
200	365	1885	GBR	RUS	UNITED KINGDOM	RUSSIAN FEDERATION	1	1	1	-0.204545	-0.089109	1	-0.089109	-0.02873	-0.440922	 0.1835	1.229007	-1.190834	0.02663	0.380888	2.419841	0.02663	-1.190834	1.229007	-0.269146	-1.809947	1.218864	-0.588845	-0.898402	1.544067	-0.968822	0.424942	0.369567	2.512889	0.424942	-0.968822	1.544067	-0.040142	-1.599256	1.534225	-0.365201	-0.680417	0	0	1	3	3	3	119	11901	119	Penjdeh Dispute
255	220	1885	DEU	FRA	GERMANY	FRANCE	1	1	1	-0.15625	-0.067025	-0.118367	-0.050458	-0.497068	0.003835	 0.1835	1.545247	-0.872799	0.481327	0.416671	2.418046	0.481327	-0.872799	1.545247	0.134731	-1.456128	1.344692	-0.357489	-0.649153	1.15289	-1.15816	-0.003543	0.349948	2.31105	-0.003543	-1.15816	1.15289	-0.349413	-1.808212	0.984451	-0.842878	-1.167904	0	0	1	2	1	2	2170	217001	2170	
350	640	1885	GRC	TUR	GREECE	TURKEY	2	1	2	-0.1	-0.028571	-0.050458	-0.050458	0.930097	0.146469	 0.1686	0.17666	-1.497498	-0.776601	0.754969	1.674158	-0.776601	-1.497498	0.17666	-0.23356	-1.742528	0.762971	0.230235	0.107719	0.965918	-1.174445	-0.133321	0.579658	2.140363	-0.133321	-1.174445	0.965918	0.066233	-1.594787	1.416081	0.306225	0.096054	0	0	1	4	4	4	2836	283601	2836	Bulgarian Independence I
200	350	1886	GBR	GRC	UNITED KINGDOM	GREECE	1	1	1	-0.113067	-0.050458	1	-0.050458	-0.012813	-0.112111	 0.1778	1.124454	-1.106379	0.011858	0.786961	2.230833	0.011858	-1.106379	1.124454	0.649201	-1.319417	1.115123	0.53335	0.426831	1.210959	-1.05306	0.10479	0.18664	2.264019	0.10479	-1.05306	1.210959	-0.630504	-1.86642	1.208746	-1.039397	-1.446077	0	0	1	4	1	4	96	9601	96	Blockade of Greece by Major powers
255	350	1886	DEU	GRC	GERMANY	GREECE	1	1	1	-0.15625	-0.067025	-0.118367	-0.050458	-0.508975	-0.112111	 0.1778	1.553284	-0.865011	0.493341	0.717435	2.418295	0.493341	-0.865011	1.553284	0.869957	-1.147577	1.199345	0.374735	0.233452	1.252279	-1.098724	0.10479	0.15445	2.351003	0.10479	-1.098724	1.252279	-0.735611	-1.944274	1.176082	-1.234582	-1.657357	0	0	1	4	1	4	96	9601	96	Blockade of Greece by Major powers
300	350	1886	xxx	GRC	None	GREECE	1	1	1	-0.174371	-0.073967	-0.130627	-0.050458	-0.643443	-0.112111	 0.1778	1.651209	-0.797882	0.630249	0.69725	2.449091	0.630249	-0.797882	1.651209	0.909746	-1.100632	1.211768	0.31893	0.167555	1.26957	-1.117901	0.10479	0.145771	2.387471	0.10479	-1.117901	1.26957	-0.769877	-1.97213	1.177698	-1.288864	-1.715978	0	0	1	4	1	4	96	9601	96	Blockade of Greece by Major powers
325	350	1886	ITA	GRC	ITALY	GREECE	1	1	1	-0.115728	-0.050965	-0.090005	-0.050458	-0.580747	-0.112111	 0.1778	1.57156	-0.763554	0.566149	0.78328	2.335114	0.566149	-0.763554	1.57156	1.065494	-0.980273	1.128107	0.513681	0.405322	1.213509	-1.055873	0.10479	0.109475	2.269382	0.10479	-1.055873	1.213509	-0.807433	-1.946398	1.151531	-1.314675	-1.759937	0	0	1	4	1	4	96	9601	96	Blockade of Greece by Major powers
365	350	1886	RUS	GRC	RUSSIAN FEDERATION	GREECE	1	1	1	-0.113067	-0.050458	-0.089109	-0.050458	-0.442314	-0.112111	 0.1778	1.473215	-0.854519	0.426334	0.846026	2.327734	0.426334	-0.854519	1.473215	1.114805	-1.008493	1.112526	0.677128	0.600141	1.210959	-1.05306	0.10479	0.086393	2.264019	0.10479	-1.05306	1.210959	-0.857465	-1.966668	1.174127	-1.351101	-1.807905	0	0	1	4	1	4	96	9601	96	Blockade of Greece by Major powers
255	200	1887	DEU	GBR	GERMANY	UNITED KINGDOM	1	1	1	0.107705	0.28824	0.28824	1	-0.644548	-0.272173	 0.2033	1.45142	-0.422009	0.631383	0.28206	1.873429	0.631383	-0.422009	1.45142	0.106411	-1.139949	1.273331	-0.430647	-0.789617	1.142673	-0.711078	0.258359	0.36544	1.853752	0.258359	-0.711078	1.142673	-0.033643	-1.345638	0.911941	-0.581656	-0.898936	0	0	1	3	1	3	3363	336301	3363	Samoa
255	220	1887	DEU	FRA	GERMANY	FRANCE	1	1	1	-0.15625	-0.06323	0.28824	-0.06286	-0.644548	0.137821	 0.2033	1.639973	-0.772441	0.631383	0.454873	2.412414	0.631383	-0.772441	1.639973	0.324901	-1.317568	1.352773	-0.234862	-0.507425	1.03265	-1.222624	-0.125563	0.308589	2.255274	-0.125563	-1.222624	1.03265	-0.526672	-1.914035	0.837812	-1.067215	-1.412921	0	0	1	2	1	2	2368	236801	2368	Boulanger case
255	220	1887	DEU	FRA	GERMANY	FRANCE	1	1	1	-0.15625	-0.06323	0.28824	-0.06286	-0.644548	0.137821	 0.2033	1.639973	-0.772441	0.631383	0.454873	2.412414	0.631383	-0.772441	1.639973	0.324901	-1.317568	1.352773	-0.234862	-0.507425	1.03265	-1.222624	-0.125563	0.308589	2.255274	-0.125563	-1.222624	1.03265	-0.526672	-1.914035	0.837812	-1.067215	-1.412921	0	0	1	4	1	4	2369	236901	2369	Schnaeble case
365	640	1887	RUS	TUR	RUSSIAN FEDERATION	TURKEY	2	1	2	-0.186052	-0.047679	0.147856	-0.06286	-0.297821	0.295988	 0.2377	1.426971	-1.03021	0.283382	0.847436	2.457181	0.283382	-1.03021	1.426971	1.052092	-1.182775	1.186823	0.735662	0.65938	0.916605	-1.318938	-0.265147	0.152087	2.235543	-0.265147	-1.318938	0.916605	-0.97894	-2.166851	0.873506	-1.445995	-1.869951	0	0	1	2	1	2	91	9101	91	
220	200	1888	FRA	GBR	FRANCE	UNITED KINGDOM	1	1	1	-0.153864	-0.06286	-0.06286	1	0.110971	-0.189021	 0.1847	1.054703	-1.207796	-0.101386	0.326481	2.262498	-0.101386	-1.207796	1.054703	-0.469134	-1.881315	1.087803	-0.772792	-1.109552	1.313387	-1.054651	0.178014	0.638974	2.368038	0.178014	-1.054651	1.313387	0.458464	-1.415677	1.378171	0.342734	0.162221	0	0	1	3	3	3	212	21201	212	Spezzia Crisis
220	325	1888	FRA	ITA	FRANCE	ITALY	1	1	1	-0.173205	-0.069575	-0.06286	0.431513	0.110971	-0.783649	 0.1847	1.074785	-1.22606	-0.101386	0.314522	2.300845	-0.101386	-1.22606	1.074785	-0.502393	-1.911538	1.106673	-0.813244	-1.155983	1.728833	-0.693925	0.774944	0.373043	2.422758	0.774944	-0.693925	1.728833	0.209868	-1.320882	1.766654	-0.065789	-0.379268	0	0	1	3	3	3	212	21201	212	Spezzia Crisis
255	200	1888	DEU	GBR	GERMANY	UNITED KINGDOM	1	1	1	0.107705	0.28824	0.28824	1	-0.609693	-0.189021	 0.1847	1.424622	-0.451356	0.595689	0.304066	1.875978	0.595689	-0.451356	1.424622	0.119065	-1.14729	1.243494	-0.410031	-0.757998	1.067972	-0.768881	0.178014	0.38777	1.836854	0.178014	-0.768881	1.067972	-0.056605	-1.381112	0.836982	-0.593711	-0.899826	0	0	1	4	3	4	191	19101	191	Samoan Dispute
350	640	1888	GRC	TUR	GREECE	TURKEY	2	1	2	-0.1	-0.027027	-0.06286	-0.06286	0.951626	0.255671	 0.2060	0.153898	-1.50492	-0.792656	0.781689	1.658818	-0.792656	-1.50492	0.153898	-0.208241	-1.723231	0.773508	0.302214	0.193059	0.862399	-1.226623	-0.230028	0.595649	2.089022	-0.230028	-1.226623	0.862399	0.0177	-1.630974	1.334543	0.287669	0.085493	0	0	1	3	1	3	1739	173901	1739	
200	235	1889	GBR	PRT	UNITED KINGDOM	PORTUGAL	1	1	1	0.6742	0.648886	1	0.648886	-0.183463	0.09516	 0.1803	0.505382	-0.167175	0.172686	0.852452	0.672558	0.172686	-0.167175	0.505382	0.406148	-0.314724	0.358175	0.185167	0.111393	0.233694	-0.404653	-0.087085	0.142768	0.638347	-0.087085	-0.404653	0.233694	-0.313517	-1.261885	0.20904	-0.766788	-1.195404	0	0	1	3	1	3	9	901	9	Anglo-Portuguese Colonial Dispute of 1890
325	640	1889	ITA	TUR	ITALY	TURKEY	2	1	2	-0.259938	-0.069575	0.431513	-0.06286	-0.709564	0.250178	 0.1978	1.739841	-0.871828	0.698287	0.607538	2.611669	0.698287	-0.871828	1.739841	0.714859	-1.26429	1.315605	0.094392	-0.101839	1.040424	-1.364245	-0.225218	0.213266	2.404669	-0.225218	-1.364245	1.040424	-0.851411	-2.150979	0.891503	-1.393699	-1.787066	0	0	1	2	1	2	1641	164101	1641	
325	200	1890	ITA	GBR	ITALY	UNITED KINGDOM	1	1	1	0.241627	0.431513	0.431513	1	-0.772864	-0.16803	 0.1854	1.448723	-0.131226	0.763761	0.273738	1.579949	0.763761	-0.131226	1.448723	0.301266	-0.857488	1.239652	-0.270935	-0.634066	0.919311	-0.639364	0.157922	0.427203	1.558675	0.157922	-0.639364	0.919311	0.026506	-1.212161	0.59303	-0.586173	-0.872572	0	0	1	3	2	3	1642	164201	1642	
220	200	1893	FRA	GBR	FRANCE	UNITED KINGDOM	1	1	1	-0.224733	-0.090123	-0.090123	1	-0.154302	-0.156865	 0.1621	1.351109	-1.150264	0.144826	0.307118	2.501373	0.144826	-1.150264	1.351109	-0.382048	-1.843146	1.30663	-0.772967	-1.119408	1.35313	-1.148974	0.147269	0.535381	2.502104	0.147269	-1.148974	1.35313	0.190605	-1.613593	1.275593	-0.119241	-0.351551	0	0	1	4	4	4	2300	230001	2300	UK-France of 1893
200	640	1895	GBR	TUR	UNITED KINGDOM	TURKEY	2	1	2	-0.186052	-0.061139	1	-0.061139	0.057152	0.345745	 0.1541	1.136127	-1.21327	-0.05251	0.837103	2.349397	-0.05251	-1.21327	1.136127	0.753417	-1.376167	1.180083	0.715924	0.634475	0.868886	-1.339443	-0.308055	0.282425	2.208329	-0.308055	-1.339443	0.868886	-0.715757	-2.057019	0.883716	-1.059714	-1.418502	0	0	1	3	1	3	14	1401	14	Armenian Massacres
200	350	1896	GBR	GRC	UNITED KINGDOM	GREECE	1	1	1	-0.143918	-0.061139	1	-0.061139	-0.013843	-0.078406	 0.1492	1.156068	-1.136907	0.012811	0.855672	2.292974	0.012811	-1.136907	1.156068	0.825128	-1.281235	1.145105	0.742001	0.669837	1.211905	-1.103542	0.07304	0.131804	2.315447	0.07304	-1.103542	1.211905	-0.798357	-1.971738	1.210217	-1.234143	-1.668241	0	0	1	3	1	3	2837	283701	2837	Cretean insurrection of 1896
220	200	1896	FRA	GBR	FRANCE	UNITED KINGDOM	1	1	1	-0.209795	-0.087625	-0.087625	1	-0.237795	-0.013843	 0.1492	1.402316	-1.090439	0.224996	0.276155	2.492755	0.224996	-1.090439	1.402316	-0.402052	-1.814284	1.340183	-0.826108	-1.18803	1.221588	-1.203252	0.012811	0.603355	2.42484	0.012811	-1.203252	1.221588	0.259786	-1.599898	1.085835	-0.074289	-0.272612	0	0	1	4	4	4	152	15201	152	
